Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year 
 南 ,钱江世纪城, 有电梯,18,佳境天城成合苑  ,103102692626, 4室2厅 ,630,萧山, 精装 ,170.56,2007
 南 ,奥体, 有电梯,30,众安嘉润公馆  ,103102734406, 1室0厅 ,200,萧山, 精装 ,67.29,2014
 南 ,萧山新城区, 有电梯,28,中栋国际  ,103102737817, 2室1厅 ,248,萧山, 精装 ,74.38,2016
 南 ,萧山市区, 有电梯,22,新白马公寓  ,103102750825, 4室2厅 ,690,萧山, 精装 ,176.82,2008
 南 北 ,湘湖, 无电梯,6,美之园西区  ,103102763414, 3室2厅 ,336,萧山, 其他 ,105,2005
 西北 ,南部卧城, 有电梯,19,香山四季公馆  ,103102106579, 3室2厅 ,136,萧山, 毛坯 ,79.8,2015
 南 ,南部卧城, 有电梯,25,南江商业中心  ,103102526050, 2室1厅 ,85,萧山, 精装 ,36.74,2016
 南 ,萧山开发区,,5,花城名苑  ,103102742232, 3室2厅 ,210,萧山, 精装,81.82,
 南 ,钱江世纪城, 有电梯,26,世纪晶钻  ,103102809002, 1室1厅 ,135,萧山, 简装 ,46.38,2015
 北 ,奥体, 有电梯,30,众安嘉润公馆  ,103102818057, 1室1厅 ,150,萧山, 精装 ,45.13,2014
 南 北 ,萧山开发区,,5,新农都公馆一区  ,103102818568, 2室1厅 ,120,萧山, 简装,70.25,2016
 南 ,钱江世纪城, 有电梯,11,佳境天城境合苑  ,103102703080, 2室1厅 ,310,萧山, 精装 ,52.29,2007
 南 ,萧山市区,,6,杭发厂宿舍  ,103102737295, 2室1厅 ,128,萧山, 简装,47.46,
 南 ,萧山市区, 无电梯,5,高桥小区  ,103102751698, 2室1厅 ,160,萧山, 其他 ,54.5,1995
 南 ,萧山市区, 无电梯,6,沁茵园  ,103101058826, 4室2厅 ,560,萧山, 毛坯 ,169.8,2003
 东 南 北 ,萧山新城区, 有电梯,18,君悦丽景  ,103102276200, 3室2厅 ,410,萧山, 简装 ,136.09,2008
 南 ,钱江世纪城, 有电梯,36,顺发和美家  ,103102450180, 4室2厅 ,600,萧山, 毛坯 ,89.68,2012
 东南 ,萧山市区, 无电梯,6,北干一苑  ,103102484469, 3室2厅 ,450,萧山, 精装 ,171.7,1996
 南 ,南部卧城,,6,南城景园  ,103102489635, 3室2厅 ,251,萧山, 精装,112.03,2012
 东南 ,萧山新城区, 有电梯,22,开元加州阳光小区  ,103102588833, 4室2厅 ,520,萧山, 简装 ,191.39,2005
 南 ,萧山开发区,,33,众安景海湾  ,103102612936, 3室2厅 ,338,萧山, 精装,138.56,2012
 南 ,萧山市区,,6,萧然东路333号  ,103102680245, 2室1厅 ,174,萧山, 精装,61.47,
 西南 ,萧山新城区, 有电梯,30,德圣博奥城  ,103102684211, 4室2厅 ,620,萧山, 简装 ,155.63,2013
 南 ,南部卧城, 有电梯,27,憬天国际名座  ,103102717710, 3室2厅 ,180,萧山, 其他 ,109.55,2013
 南 ,义桥,,11,绿都金域东方  ,103102746326, 3室2厅 ,229,萧山, 毛坯,88.95,2017
 南 ,萧山市区, 无电梯,6,育才东苑  ,103102818921, 2室1厅 ,180,萧山, 其他 ,58.22,1995
 南 ,南部卧城,,30,绿都四季华庭  ,103102850144, 3室2厅 ,300,萧山, 其他,88.06,2015
 南 ,萧山市区, 有电梯,17,馨星大厦  ,103102713661, 1室1厅 ,103,萧山, 其他 ,36.23,2000
 南 ,南部卧城,,32,开元广场  ,103102074240, 5室2厅 ,720,萧山, 毛坯,240.69,2015
 东南 南 ,钱江世纪城, 有电梯,26,佳境天城天合苑  ,103102303486, 6室2厅 ,760,萧山, 简装 ,218.53,2007
 南 ,萧山市区, 有电梯,17,星河景庭公寓  ,103102323248, 5室2厅 ,880,萧山, 精装 ,251.57,
 南 北 ,萧山开发区,,19,明华明辉花园  ,103102411554, 4室2厅 ,450,萧山, 其他,225,2002
 南 ,萧山市区, 有电梯,21,金地德圣中心  ,103102754009, 1室1厅 ,130,萧山, 精装 ,40.04,2017
 南 ,萧山市区, 有电梯,27,金地德圣中心  ,103102676942, 1室1厅 ,110,萧山, 精装 ,49.28,2017
 南 ,萧山市区, 无电梯,2,潘水南苑  ,103101935568, 4室2厅 ,600,萧山, 简装 ,228,2000
 南 ,钱江世纪城, 无电梯,6,恒泰御庭园  ,103102429787, 3室2厅 ,491,萧山, 其他 ,188.68,1999
 南 北 ,闻堰, 无电梯,6,通和戈雅公寓  ,103102521878, 3室2厅 ,380,萧山, 精装 ,137.64,2007
 南 北 ,萧山市区, 有电梯,30,金地天逸  ,103102597400, 3室2厅 ,1000,萧山, 精装 ,232.6,2017
 南 ,萧山市区, 无电梯,6,沁茵园  ,103102761985, 3室2厅 ,465,萧山, 精装 ,141,2003
 南 北 ,萧山市区, 无电梯,6,新桥园  ,103102768188, 2室1厅 ,180,萧山, 简装 ,54.7,1993
 南 北 ,南部卧城, 无电梯,6,广宁小区  ,103102769587, 2室1厅 ,180,萧山, 简装 ,54.7,2000
 南 ,南部卧城, 无电梯,5,绿都四季花城  ,103102771912, 4室3厅 ,498,萧山, 毛坯 ,149.13,
 南 北 ,义桥,,27,绿都御景蓝湾  ,103102774017, 3室2厅 ,236,萧山, 其他,87.76,2016
 南 北 ,萧山市区,,6,崇化住宅区  ,103102775469, 3室1厅 ,187,萧山, 其他,87.76,1997
 南 ,萧山新城区, 有电梯,26,德圣博奥城  ,103102776178, 3室2厅 ,395,萧山, 精装 ,88.43,2013
 南 ,钱江世纪城, 有电梯,11,佳境天城境合苑  ,103102789448, 2室2厅 ,295,萧山, 精装 ,53.31,2007
 南 ,义桥, 有电梯,26,绿都御景蓝湾  ,103102825706, 3室2厅 ,240,萧山, 精装 ,53.31,2016
 东南 ,南部卧城, 有电梯,19,香山四季公馆  ,103101907169, 1室1厅 ,120,萧山, 毛坯 ,71.07,2015
 南 北 ,湘湖, 有电梯,6,美之园西区  ,103102194815, 3室2厅 ,420,萧山, 精装 ,147.82,2005
 南 ,萧山开发区,,21,中新御景湾  ,103102476015, 3室2厅 ,400,萧山, 毛坯,137,2013
 南 ,萧山市区, 无电梯,6,商城东苑  ,103102488101, 3室2厅 ,358,萧山, 毛坯 ,137.75,2000
 南 ,萧山新城区, 有电梯,16,汇通大厦  ,103102585601, 3室1厅 ,220,萧山, 精装 ,110.45,
 南 北 ,闻堰, 无电梯,6,三江花园  ,103102589079, 3室2厅 ,312,萧山, 精装 ,109.07,2000
 南 北 ,义桥, 有电梯,11,南岸花城  ,103102607281, 4室2厅 ,500,萧山, 精装 ,156.25,2010
 南 ,闻堰, 有电梯,32,通和戈雅公寓  ,103102607859, 3室2厅 ,411,萧山, 精装 ,132.59,2007
 南 ,义桥, 有电梯,11,金域兰庭  ,103102629963, 3室2厅 ,275,萧山, 其他 ,89.16,2011
 南 ,萧山市区, 有电梯,18,金帝高新科技广场  ,103102650282, 4室2厅 ,448,萧山, 简装 ,204.91,2000
 南 ,南部卧城,,14,科尔南城嘉园  ,103102664069, 3室2厅 ,320,萧山, 其他,136.64,
 南 ,萧山市区,,6,渔家浜  ,103102697329, 3室1厅 ,227,萧山, 简装,80.63,
 南 ,义桥, 有电梯,18,金域兰庭  ,103102705666, 3室2厅 ,265,萧山, 精装 ,90.08,2011
 东 西 ,萧山市区, 有电梯,17,金马同盛  ,103102706798, 2室1厅 ,230,萧山, 其他 ,90.02,2013
 东 南 北 ,萧山新城区, 有电梯,27,顺发堤香  ,103102708527, 4室2厅 ,565,萧山, 简装 ,137.51,2013
 南 北 ,湘湖, 无电梯,6,井泉苑  ,103102714622, 3室2厅 ,310,萧山, 简装 ,128.8,2009
 南 北 ,萧山市区, 无电梯,6,星都花园  ,103102719780, 2室2厅 ,340,萧山, 精装 ,99.27,2000
 南 ,萧山市区, 无电梯,6,南峰公寓  ,103102722984, 5室2厅 ,320,萧山, 精装 ,103,
 南 北 ,闻堰, 有电梯,18,三江花园  ,103102725245, 3室2厅 ,360,萧山, 精装 ,139.14,2007
 西南 ,萧山市区, 无电梯,6,绿都花园  ,103102746872, 4室2厅 ,450,萧山, 其他 ,141.25,2005
 北 ,南部卧城,,28,朝阳银座  ,103102782585, 1室1厅 ,112,萧山, 其他,46.74,2018
 南 ,萧山市区, 有电梯,22,金马同盛  ,103102852561, 3室2厅 ,419,萧山, 其他 ,167.45,2013
 南 ,义桥, 有电梯,11,绿都金域东方  ,103102879921, 3室1厅 ,240,萧山, 其他 ,167.45,2017
 南 ,萧山新城区, 有电梯,18,中国铁建青秀城  ,103102892479, 3室2厅 ,500,萧山, 其他 ,167.45,2015
 西北 ,萧山新城区, 有电梯,25,天汇园星云地带  ,103102803180, 1室0厅 ,90,萧山, 简装 ,53.31,2003
 南 北 ,萧山开发区,,1,众安景海湾  ,103102118834, 6室4厅 ,1000,萧山, 毛坯,353,2012
 南 ,闻堰, 有电梯,1,绿城西子郁金香岸  ,103102559668, 5室2厅 ,1220,萧山, 毛坯 ,289,2009
,奥体,,30,众安嘉润公馆  ,103102849984, 1室1厅 ,218,萧山,,,2014
 南 ,南部卧城, 有电梯,25,南江商业中心  ,103102822714, 2室1厅 ,130,萧山, 精装 ,64.87,2016
 南 ,湘湖,,5,风情街小区  ,103102552658, 1室0厅 ,58,萧山, 简装,21.23,
 南 北 ,萧山新城区, 有电梯,27,顺发堤香  ,103102684077, 4室2厅 ,495,萧山, 毛坯 ,137.51,2013
 南 ,钱江世纪城, 有电梯,29,顺发康庄  ,103101093711, 4室2厅 ,520,萧山, 毛坯 ,159.73,2012
 南 北 ,萧山市区, 有电梯,28,尚美名府  ,103102008338, 3室2厅 ,418,萧山, 毛坯 ,155.55,2014
 南 ,钱江世纪城, 有电梯,29,顺发康庄  ,103102492761, 3室1厅 ,310,萧山, 毛坯 ,88.22,2012
 南 ,萧山市区, 无电梯,6,崇化住宅区  ,103102519872, 3室1厅 ,190,萧山, 简装 ,74.46,2007
 南 北 ,萧山开发区,,7,明华明辉花园  ,103102561994, 3室2厅 ,280,萧山, 精装,114.77,2002
 南 ,南部卧城, 有电梯,18,新惠名苑  ,103102582639, 3室2厅 ,340,萧山, 其他 ,125,2011
 南 北 ,萧山新城区, 有电梯,18,金帝金色钱塘  ,103102603963, 3室2厅 ,380,萧山, 精装 ,105.23,2010
 南 ,萧山开发区,,25,众安景海湾  ,103102634586, 3室2厅 ,275,萧山, 简装,89.97,2012
 南 ,萧山市区, 无电梯,5,北干二苑新安寓  ,103102639269, 3室1厅 ,275,萧山, 精装 ,80.99,2000
 南 ,萧山市区,,6,东旸桥公寓  ,103102672354, 3室1厅 ,205,萧山, 简装,72.86,2009
 南 北 ,萧山市区, 无电梯,6,城北新村  ,103102687801, 2室1厅 ,185,萧山, 简装 ,56.84,1993
 南 ,萧山市区, 无电梯,6,北干一苑  ,103102708345, 3室2厅 ,320,萧山, 精装 ,97.9,1996
 南 北 ,萧山市区, 无电梯,6,北干二苑新安寓  ,103102708995, 2室1厅 ,210,萧山, 简装 ,64.14,2000
 南 ,萧山市区, 无电梯,6,通达小区  ,103102712440, 2室1厅 ,170,萧山, 简装 ,56.83,2004
 南 ,萧山开发区,,29,众安景海湾  ,103102724746, 4室2厅 ,350,萧山, 毛坯,138.59,
 南 北 ,萧山新城区, 有电梯,24,君悦丽景  ,103102726903, 3室2厅 ,420,萧山, 其他 ,117.91,2008
 南 北 ,萧山市区, 无电梯,6,新安园  ,103102739802, 2室1厅 ,220,萧山, 其他 ,66.7,2000
 南 ,南部卧城,,32,开元广场  ,103102751667, 2室2厅 ,330,萧山, 其他,80.3,2015
 南 北 ,萧山新城区, 有电梯,34,中国铁建江南国际城  ,103102769379, 3室2厅 ,486,萧山, 其他 ,128,2017
 东 南 北 ,萧山市区, 无电梯,6,育才东苑  ,103102769437, 2室1厅 ,185,萧山, 精装 ,55.66,1995
 南 北 ,萧山新城区, 有电梯,34,中国铁建江南国际城  ,103102684271, 4室2厅 ,565,萧山, 毛坯 ,138.86,2017
 南 ,钱江世纪城, 有电梯,29,顺发康庄  ,103102714373, 4室2厅 ,335,萧山, 毛坯 ,122.39,2012
 南 ,萧山开发区,,14,明华明辉花园  ,103102737612, 4室2厅 ,426,萧山, 精装,212.87,2002
 南 北 ,萧山市区, 无电梯,6,回澜南园  ,103102762568, 4室2厅 ,308,萧山, 简装 ,93.36,1993
 南 北 ,义桥, 无电梯,11,绿都御景蓝湾  ,103102767638, 3室2厅 ,300,萧山, 简装 ,93.36,2017
 南 ,钱江世纪城, 有电梯,33,顺发江南丽锦  ,103102798382, 3室2厅 ,508,萧山, 精装 ,110.37,2014
 南 ,萧山新城区, 有电梯,18,高运莱茵传奇  ,103102825178, 3室2厅 ,400,萧山, 精装 ,88.71,2016
 南 北 ,萧山开发区,,12,九浪山花园  ,103102876167, 2室2厅 ,122,萧山, 毛坯,88.1,2014
 南 北 ,奥体,,38,众安嘉润公馆  ,103102692031, 5室2厅 ,780,萧山, 毛坯,278.06,
 南 ,萧山新城区, 有电梯,7,保利霞飞郡  ,103102796479, 1室1厅 ,150,萧山, 精装 ,71.27,2013
 南 ,钱江世纪城, 有电梯,38,丽晶国际  ,103102828745, 3室1厅 ,416,萧山, 精装 ,98.85,2015
 西 ,奥体, 有电梯,30,众安嘉润公馆  ,103102829662, 1室1厅 ,185,萧山, 精装 ,56.14,2014
 北 ,奥体, 有电梯,30,众安嘉润公馆  ,103102466488, 1室1厅 ,154,萧山, 精装 ,45.13,2014
 南 ,闻堰, 无电梯,6,三江花园  ,103102381756, 5室2厅 ,435,萧山, 简装 ,223.49,2000
 南 ,闻堰, 有电梯,22,绿城西子郁金香岸  ,103102479493, 5室2厅 ,630,萧山, 简装 ,274.18,2007
 南 ,萧山市区,,6,崇化住宅区  ,103102709642, 2室2厅 ,150,萧山, 其他,57.31,
 南 ,萧山新城区, 有电梯,33,华瑞晴庐  ,103102722273, 4室2厅 ,380,萧山, 毛坯 ,89.15,2015
 南 北 ,西兴,,33,万科金辰之光  ,103102775837, 3室2厅 ,380,萧山, 精装,88.94,2017
 南 ,湘湖, 有电梯,15,绿城丁香公馆  ,103100695436, 1室1厅 ,163.3,萧山, 精装 ,81.65,2011
 南 ,萧山新城区, 有电梯,11,置地大厦  ,103101682856, 3室2厅 ,270,萧山, 精装 ,136.3,2009
 南 ,萧山新城区, 有电梯,11,置地大厦  ,103101909666, 3室2厅 ,215,萧山, 简装 ,125.03,2008
 南 ,萧山新城区, 无电梯,18,中国铁建青秀城  ,103102620617, 3室2厅 ,350,萧山, 简装 ,86.75,2015
 南 ,萧山开发区,,6,江湾绿苑  ,103102668050, 2室2厅 ,155,萧山, 精装,83.12,
 南 ,萧山开发区,,27,郡望府  ,103102796953, 3室2厅 ,251,萧山, 其他,89.48,2017
 南 ,钱江世纪城, 有电梯,15,名扬阁  ,103102834303, 3室1厅 ,255,萧山, 其他 ,87.79,2009
 南 ,闻堰,,6,龙山化工总厂厂区  ,103102847062, 2室1厅 ,200,萧山, 其他,67.27,
 东 南 北 ,湘湖, 无电梯,10,湖畔宽邸  ,103102640690, 5室2厅 ,850,萧山, 毛坯 ,242.8,
 南 ,萧山新城区, 有电梯,8,嘉利公寓  ,103102689375, 1室1厅 ,145,萧山, 精装 ,45.93,2003
 东 ,萧山新城区, 有电梯,27,萧山宝龙城市广场  ,103102702872, 1室1厅 ,100,萧山, 简装 ,41.6,2016
 东 ,南部卧城, 有电梯,22,九悦江南  ,103102741459, 1室1厅 ,132,萧山, 简装 ,41.6,2016
 南 北 ,萧山市区, 无电梯,6,百尺溇公寓  ,103102750540, 3室2厅 ,180,萧山, 其他 ,68.23,1993
 南 ,萧山市区, 无电梯,6,回澜南园  ,103102770721, 3室2厅 ,319,萧山, 简装 ,127.34,1993
 南 西 北 ,闻堰, 无电梯,5,湘湖人家  ,103102790053, 2室2厅 ,275,萧山, 精装 ,88.76,2007
 南 北 ,闻堰, 无电梯,5,湘湖人家  ,103102795951, 4室2厅 ,410,萧山, 精装 ,138.02,2007
 南 ,萧山市区, 无电梯,6,学士桥小区  ,103102797639, 3室2厅 ,255,萧山, 简装 ,91.83,2000
 南 ,萧山市区, 无电梯,6,金城花园  ,103102799504, 3室2厅 ,315,萧山, 其他 ,116.65,
 南 北 ,闻堰, 无电梯,6,通和戈雅公寓  ,103102840497, 3室2厅 ,420,萧山, 精装 ,133.4,2007
 南 北 ,南部卧城,,30,九悦江南  ,103102782004, 4室1厅 ,350,萧山, 毛坯,178.29,
 东 ,萧山新城区, 有电梯,28,中栋国际  ,103102838572, 1室1厅 ,145,萧山, 精装 ,55.13,2016
 南 ,闻堰, 有电梯,19,三江花园  ,103102874037, 2室2厅 ,245,萧山, 精装 ,90.85,2007
 南 ,萧山新城区, 无电梯,7,保利霞飞郡  ,103102590234, 1室1厅 ,140,萧山, 简装 ,68.99,2013
 南 北 ,萧山新城区, 有电梯,11,金帝金色钱塘  ,103102723048, 3室2厅 ,420,萧山, 简装 ,121.37,2010
 南 ,萧山新城区, 有电梯,32,华瑞晴庐  ,103102747548, 4室2厅 ,470,萧山, 毛坯 ,136.13,2015
 南 ,南部卧城, 有电梯,25,南江商业中心  ,103102781007, 1室1厅 ,105,萧山, 毛坯 ,136.13,2016
 南 北 ,钱江世纪城, 无电梯,6,恒泰御庭园  ,103101986412, 4室3厅 ,420,萧山, 精装 ,135.2,1999
 西南 ,湘湖, 有电梯,15,绿城丁香公馆  ,103102479550, 1室1厅 ,120,萧山, 其他 ,63.57,2011
 南 ,萧山新城区, 有电梯,18,中国铁建青秀城  ,103102486692, 1室1厅 ,285,萧山, 精装 ,66.66,2015
 南 ,南部卧城, 有电梯,25,南江商业中心  ,103102575549, 2室1厅 ,130,萧山, 精装 ,64.56,2016
 南 ,萧山市区, 有电梯,30,金地天逸  ,103102733032, 4室2厅 ,1010,萧山, 精装 ,226.41,2017
 南 ,萧山新城区, 有电梯,30,华瑞中心  ,103101726195, 2室2厅 ,240,萧山, 毛坯 ,95.33,2006
 南 西 北 ,萧山市区, 无电梯,6,星河景庭公寓  ,103102709294, 3室2厅 ,450,萧山, 精装 ,133.91,2004
 东 南 北 ,萧山新城区, 有电梯,21,东信莱茵园  ,103102800589, 4室2厅 ,543,萧山, 精装 ,175,2001
 南 ,萧山市区, 无电梯,6,南门江住宅区  ,103102924161, 2室1厅 ,165,萧山, 简装 ,54.29,2000
 东 ,萧山新城区, 有电梯,27,萧山宝龙城市广场  ,103102581475, 1室0厅 ,92,萧山, 精装 ,40.32,2016
 南 西 北 ,萧山新城区, 有电梯,18,中国铁建青秀城  ,103102585193, 4室2厅 ,465,萧山, 毛坯 ,129,2015
 南 ,义桥, 有电梯,18,金域兰庭  ,103102636729, 2室2厅 ,225,萧山, 其他 ,83.91,2011
 东 西 ,萧山市区, 有电梯,25,恒安名座  ,103102715096, 1室1厅 ,75,萧山, 其他 ,43.97,2012
 南 ,南部卧城,,17,绿都四季华庭  ,103102768468, 3室2厅 ,295,萧山, 精装,88.94,2015
 南 西 北 ,萧山市区, 无电梯,18,滨水名庭  ,103102769976, 3室2厅 ,365,萧山, 毛坯 ,142.07,2012
 南 北 ,闻堰, 有电梯,28,江南摩卡  ,103102770380, 3室2厅 ,338,萧山, 精装 ,102.64,2009
 南 ,萧山市区, 无电梯,6,北干一苑  ,103102783417, 2室1厅 ,200,萧山, 精装 ,51.58,1996
 南 ,南部卧城,,19,开元广场  ,103102789822, 2室2厅 ,305,萧山, 精装,84.49,2015
 南 ,萧山市区, 无电梯,6,崇化住宅区  ,103102795948, 3室2厅 ,185,萧山, 其他 ,72.34,2007
 南 ,萧山新城区, 有电梯,33,华瑞晴庐  ,103102802688, 4室2厅 ,603,萧山, 精装 ,150.64,2015
 南 ,闻堰, 有电梯,23,三江花园  ,103102823717, 1室1厅 ,185,萧山, 精装 ,60.32,2007
 南 ,萧山市区, 无电梯,6,高桥小区  ,103102920373, 3室1厅 ,190,萧山, 精装 ,55.7,1995
 南 北 ,湘湖, 有电梯,11,奥兰多小镇  ,103102669520, 3室1厅 ,400,萧山, 简装 ,122.94,2007
 南 ,闻堰, 有电梯,32,通和戈雅公寓  ,103100609063, 3室2厅 ,385,萧山, 精装 ,148.16,2007
 南 西 北 ,萧山新城区, 无电梯,5,东信莱茵园  ,103101493093, 5室2厅 ,723,萧山, 毛坯 ,249.33,2001
 南 北 ,钱江世纪城, 有电梯,15,佳境天城境合苑  ,103102318325, 4室2厅 ,588,萧山, 精装 ,168.26,2007
 南 北 ,湘湖, 无电梯,7,湖畔宽邸  ,103102608706, 4室2厅 ,630,萧山, 精装 ,210.69,2007
 南 ,萧山市区, 有电梯,12,名仁家园  ,103102620726, 5室3厅 ,510,萧山, 精装 ,140.19,2004
 南 ,南部卧城,,6,汇宇花园  ,103102637950, 3室2厅 ,420,萧山, 其他,140.96,
 南 ,萧山市区, 有电梯,25,顺发旺角城  ,103102694757, 3室2厅 ,600,萧山, 精装 ,153.77,2008
 南 北 ,钱江世纪城, 有电梯,18,佳境天城人合苑  ,103102710706, 5室3厅 ,725,萧山, 精装 ,187.64,2007
 南 ,萧山新城区, 有电梯,33,顺发恒园  ,103102714063, 3室2厅 ,460,萧山, 毛坯 ,88.96,2016
 南 ,义桥,,6,绿都金域东方  ,103102768847, 4室2厅 ,300,萧山, 其他,120.4,2017
 南 ,义桥,,6,绿都金域东方  ,103102768856, 4室2厅 ,280,萧山, 其他,120.4,2017
 南 北 ,闻堰, 有电梯,26,绿城西子郁金香岸  ,103102776590, 2室2厅 ,305,萧山, 精装 ,106.25,2007
 南 ,义桥,,11,绿都御景蓝湾  ,103102807384, 3室2厅 ,275,萧山, 毛坯,87.9,2017
 南 ,义桥,,6,绿都金域东方  ,103102854360, 3室2厅 ,218,萧山, 毛坯,88.55,2017
 南 ,萧山市区,,17,绿都世贸广场  ,103102378796, 4室2厅 ,538,萧山, 简装,194.83,
 北 ,萧山新城区, 无电梯,7,保利霞飞郡  ,103102419897, 1室1厅 ,110,萧山, 精装 ,47.78,2013
 南 ,萧山市区, 有电梯,14,众安恒隆广场  ,103102571673, 1室1厅 ,115,萧山, 精装 ,55.26,2005
 北 ,萧山新城区, 有电梯,16,中栋国际  ,103102600083, 1室1厅 ,100,萧山, 简装 ,51.72,2015
 南 北 ,萧山新城区, 有电梯,30,华瑞中心  ,103102645847, 2室2厅 ,230,萧山, 精装 ,82.72,2006
 东 南 ,萧山新城区, 有电梯,16,中栋国际  ,103102670672, 1室1厅 ,120,萧山, 简装 ,56.65,2015
 南 ,萧山新城区, 有电梯,28,中栋国际  ,103102704135, 1室1厅 ,128,萧山, 毛坯 ,56.66,2016
 南 ,闻堰, 无电梯,6,相墅花园  ,103102758147, 1室1厅 ,160,萧山, 精装 ,63.36,2008
 南 ,闻堰, 无电梯,17,湘湖九号  ,103102834985, 3室2厅 ,190,萧山, 精装 ,63.36,2010
 南 ,萧山新城区, 无电梯,18,中国铁建青秀城  ,103102089727, 3室2厅 ,370,萧山, 精装 ,63.36,2015
 南 ,奥体, 有电梯,30,众安嘉润公馆  ,103102455329, 1室0厅 ,165,萧山, 精装 ,49.22,2014
 南 北 ,南部卧城,,6,南城景园  ,103102765303, 3室2厅 ,205,萧山, 精装,90.38,2012
 南 北 ,闻堰, 无电梯,5,通和戈雅公寓  ,103102186478, 3室2厅 ,403,萧山, 精装 ,138.39,2007
 南 北 ,闻堰, 无电梯,5,湘湖人家  ,103102332330, 3室2厅 ,370,萧山, 精装 ,113,2007
 南 ,钱江世纪城, 无电梯,6,恒泰御庭园  ,103102409099, 3室2厅 ,465,萧山, 精装 ,147.68,1999
 南 北 ,萧山新城区, 有电梯,34,中国铁建江南国际城  ,103102470395, 5室2厅 ,550,萧山, 毛坯 ,123.76,2017
 南 北 ,萧山新城区, 有电梯,18,金帝金色钱塘  ,103102567566, 3室2厅 ,420,萧山, 精装 ,105.7,2010
